"","HBW_names","Tree_names","HBW_species_common_name","HBW_family","HBW_family_common_name","Data_source","Literature_Museum","Outer_volume..cm3","Inner_volume..cm3","Outer_volume_full..cm3","External_diameter..cm","Thickness..cm","External_height..cm","Internal_diameter..cm","Internal_height..cm","Body_mass..g","Migration_status","Migration_coded","Clutch_size","Nestling_period..days","Nest_builder_identity","Loc_vegetation","Loc_ground","Loc_rock","Loc_cavity_obligatory","Mean_nest_height..m","Range_midpoint_latitude","N_S","Insularity","Insularity_2","Mean_temperature","Mean_rainfall"
"1132","Setophaga_fusca","Dendroica_fusca","Blackburnian Warbler","Parulidae","New World warblers","BNA","L","122.03","40.29","162.32","8.3000000000000007","1.9","4.5","4.5","3.8",9.74,"Full Migrant",1,4,"NA","Mainly Female",1,0,0,0,"14.35",47.42,"N",0,0,5.94,74
"1133","Setophaga_graciae","Dendroica_graciae","Grace's Warbler","Parulidae","New World warblers","BNA","L","82.49","32.44","114.92","7.6","1.6","3.8","4.4000000000000004","3.2",8.1,"Full Migrant",1,3,"NA","Female",1,0,0,0,"13.5",32.08,"N",0,0,16.64,39.37
"1134","Setophaga_graciae","Dendroica_graciae","Grace's Warbler","Parulidae","New World warblers","BNA","L","105.67","33.93","139.6","6.9","1.2","5.6","4.5","3.2",8.1,"Full Migrant",1,3,"NA","Female",1,0,0,0,"13.5",32.08,"N",0,0,16.64,39.37
"1135","Setophaga_kirtlandii","Dendroica_kirtlandii","Kirtland's Warbler","Parulidae","New World warblers","BNA","L","NA","66.930000000000007","NA","10","2.1","NA","5.8","3.8",13.94,"Full Migrant",1,4.5,"9.5","Female",0,1,0,0,"0",44.67,"N",0,0,8.09,68.54
"1136","Setophaga_magnolia","Dendroica_magnolia","Magnolia Warbler","Parulidae","New World warblers","BNA","L","304.64","42.54","347.18","10.1","2.5499999999999998","6.5","5","3.25",8.14,"Full Migrant",1,4,"9","Mainly Female",1,0,0,0,"1",53.12,"N",0,0,3.74,56.12
"1137","Setophaga_nigrescens","Dendroica_nigrescens","Black-throated Grey Warbler","Parulidae","New World warblers","BNA","L","169.6","47.71","217.31","7.7","1.6","7","4.5","4.5",8.7,"Full Migrant",1,4,"NA","Female",1,0,0,0,"2",40.92,"N",0,0,9.92,41.84
"1138","Setophaga_occidentalis","Dendroica_occidentalis","Hermit Warbler","Parulidae","New World warblers","BNA","M","238.62","44.12","282.74","10","2.35","5.4","5.3","3",10.4,"Full Migrant",1,4,"9","NA",1,1,0,0,"21",42.82,"N",0,0,9.97,75.48
"1139","Setophaga_palmarum","Dendroica_palmarum","Palm Warbler","Parulidae","New World warblers","BNA","L","164.68","57.41","222.1","9.5","1.8","4.7","5.9","3.15",10.3,"Full Migrant",1,4.5,"12","NA",1,1,0,0,"0.18",54.62,"N",0,0,2.42,51.61
"1140","Setophaga_pensylvanica","Dendroica_pensylvanica","Chestnut-sided Warbler","Parulidae","New World warblers","BNA","L","128.41","48.43","176.84","7.1","1.05","6.7","5","3.7",9.29,"Full Migrant",1,4,"10.5","Female",1,0,0,0,"0.65",47.79,"N",0,0,5.88,71.1
"1141","Setophaga_petechia","Dendroica_petechia","American Yellow Warbler","Parulidae","New World warblers","Tring","M","195.15","39.58","234.73","8.09","1.82","6.88","4.45","3.84",10.22,"Full Migrant",1,3.5,"12.25","Female",1,0,0,0,"7",55.49,"N",0,0,4.64,50.82
"1142","Setophaga_petechia","Dendroica_petechia","American Yellow Warbler","Parulidae","New World warblers","BNA","L","133.57","51.32","184.89","6.75","0.9","7.75","4.95","4",10.22,"Full Migrant",1,3.5,"12.25","Female",1,0,0,0,"7",55.49,"N",0,0,4.64,50.82
"1143","Setophaga_petechia","Dendroica_petechia","American Yellow Warbler","Parulidae","New World warblers","BNA","L","NA","42.47","NA","NA","NA","7.65","4.74","3.61",10.22,"Full Migrant",1,3.5,"12.25","Female",1,0,0,0,"7",55.49,"N",0,0,4.64,50.82
"1144","Setophaga_petechia","Dendroica_petechia","American Yellow Warbler","Parulidae","New World warblers","BNA","L","132.88","46.27","179.15","7.2","1.25","6.6","4.7","4",10.22,"Full Migrant",1,3.5,"12.25","Female",1,0,0,0,"7",55.49,"N",0,0,4.64,50.82
"1145","Setophaga_pinus","Dendroica_pinus","Pine Warbler","Parulidae","New World warblers","BNA","L","84.43","29.91","114.35","7.11","1.59","4.32","3.94","3.68",11.79,"Full Migrant",1,4,"10","Mainly Female",1,1,0,0,"20.55",34.65,"N",0,0,13.69,98.31
"1146","Setophaga_pinus","Dendroica_pinus","Pine Warbler","Parulidae","New World warblers","Tring","M","135.35","41.29","176.64","8.25","1.93","4.96","4.38","4.1100000000000003",11.79,"Full Migrant",1,4,"10","Mainly Female",1,1,0,0,"20.55",34.65,"N",0,0,13.69,98.31
"1147","Setophaga_pinus","Dendroica_pinus","Pine Warbler","Parulidae","New World warblers","BNA","L","NA","65.37","NA","NA","NA","NA","4.5999999999999996","5.9",11.79,"Full Migrant",1,4,"10","Mainly Female",1,1,0,0,"20.55",34.65,"N",0,0,13.69,98.31
"1148","Setophaga_pinus","Dendroica_pinus","Pine Warbler","Parulidae","New World warblers","BNA","L","109.71","31.81","141.52000000000001","7.75","1.63","4.5","4.5","3",11.79,"Full Migrant",1,4,"10","Mainly Female",1,1,0,0,"20.55",34.65,"N",0,0,13.69,98.31
"1149","Setophaga_ruticilla","Setophaga_ruticilla","American Redstart","Parulidae","New World warblers","BNA","L","134.46","36.29","170.75","6.85","1.2","6.95","4.45","3.5",8.24,"Full Migrant",1,4,"8.5","Female",1,0,0,0,"5",49.52,"N",0,0,7.04,68.38
"1150","Setophaga_ruticilla","Setophaga_ruticilla","American Redstart","Parulidae","New World warblers","BNA","L","NA","NA","NA","5.2","NA","NA","NA","3.5",8.24,"Full Migrant",1,4,"8.5","Female",1,0,0,0,"5",49.52,"N",0,0,7.04,68.38
"1151","Setophaga_striata","Dendroica_striata","Blackpoll Warbler","Parulidae","New World warblers","BNA","L","NA","NA","407.64","10.7","5.4","6.8","NA","NA",11.84,"Full Migrant",1,4.5,"9","Female",1,1,0,0,"1.1499999999999999",61.76,"N",0,0,-0.96,37.23
"1152","Setophaga_striata","Dendroica_striata","Blackpoll Warbler","Parulidae","New World warblers","BNA","L","NA","50.01","NA","NA","NA","NA","5.3","3.4",11.84,"Full Migrant",1,4.5,"9","Female",1,1,0,0,"1.1499999999999999",61.76,"N",0,0,-0.96,37.23
"1153","Setophaga_striata","Dendroica_striata","Blackpoll Warbler","Parulidae","New World warblers","BNA","L","343.1","73.510000000000005","416.61","10.3","2.15","7.5","6","3.9",11.84,"Full Migrant",1,4.5,"9","Female",1,1,0,0,"1.1499999999999999",61.76,"N",0,0,-0.96,37.23
"1154","Setophaga_tigrina","Dendroica_tigrina","Cape May Warbler","Parulidae","New World warblers","BNA","L","317.61","48","365.6","10.5","2.75","6.33","5","3.67",10.04,"Full Migrant",1,6.5,"9","Female",1,0,0,0,"13.7",53.76,"N",0,0,3.44,50.91
"1155","Setophaga_tigrina","Dendroica_tigrina","Cape May Warbler","Parulidae","New World warblers","BNA","L","NA","43.58","NA","10.199999999999999","2.5499999999999998","NA","5.0999999999999996","3.2",10.04,"Full Migrant",1,6.5,"9","Female",1,0,0,0,"13.7",53.76,"N",0,0,3.44,50.91
"1156","Setophaga_tigrina","Dendroica_tigrina","Cape May Warbler","Parulidae","New World warblers","BNA","L","284.76","25.75","310.51","10.199999999999999","2.9","5.7","4.4000000000000004","2.54",10.04,"Full Migrant",1,6.5,"9","Female",1,0,0,0,"13.7",53.76,"N",0,0,3.44,50.91
"1157","Setophaga_tigrina","Dendroica_tigrina","Cape May Warbler","Parulidae","New World warblers","BNA","L","219.22","62.6","281.82","9.68","2.14","5.75","5.4","4.0999999999999996",10.04,"Full Migrant",1,6.5,"9","Female",1,0,0,0,"13.7",53.76,"N",0,0,3.44,50.91
"1158","Setophaga_townsendi","Dendroica_townsendi","Townsend's Warbler","Parulidae","New World warblers","BNA","L","NA","26.18","NA","NA","NA","NA","5","2",8.84,"Full Migrant",1,4,"10","Female",1,0,0,0,"4.5",54.37,"N",0,0,2.93,63.74
"1159","Setophaga_townsendi","Dendroica_townsendi","Townsend's Warbler","Parulidae","New World warblers","BNA","L","283.95999999999998","72.09","356.05","10","1.95","6.8","6.1","3.7",8.84,"Full Migrant",1,4,"10","Female",1,0,0,0,"4.5",54.37,"N",0,0,2.93,63.74
"1160","Setophaga_townsendi","Dendroica_townsendi","Townsend's Warbler","Parulidae","New World warblers","BNA","L","189.99","51.75","241.75","9","1.95","5.7","5.0999999999999996","3.8",8.84,"Full Migrant",1,4,"10","Female",1,0,0,0,"4.5",54.37,"N",0,0,2.93,63.74
"1161","Setophaga_virens","Dendroica_virens","Black-throated Green Warbler","Parulidae","New World warblers","BNA","L","NA","NA","NA","NA","NA","4.5","NA","4",8.69,"Full Migrant",1,4,"9","Mainly Female",1,1,0,0,"13.5",49.81,"N",0,0,4.89,68.4
"1162","Setophaga_virens","Dendroica_virens","Black-throated Green Warbler","Parulidae","New World warblers","BNA","L","159.69999999999999","52.36","212.06","9","2","5","5","4",8.69,"Full Migrant",1,4,"9","Mainly Female",1,1,0,0,"13.5",49.81,"N",0,0,4.89,68.4
"1163","Sialia_currucoides","Sialia_currucoides","Mountain Bluebird","Turdidae","Thrushes","BNA","L","NA","194.78","NA","NA","NA","NA","8.3000000000000007","5.4",29.6,"Full Migrant",1,5.5,"20","Mainly Female",0,0,1,1,"6.68",52.67,"N",0,0,5.38,37.66
"1164","Sialia_mexicana","Sialia_mexicana","Western Bluebird","Turdidae","Thrushes","BNA","L","NA","136.44","NA","NA","NA","NA","7.33","4.8499999999999996",26.44,"Full Migrant",1,5,"22","Excl_Group Care",1,0,0,1,"9.25",43.14,"N",0,0,12.56,35.74
"1165","Sicalis_flaveola","Sicalis_flaveola","Saffron Finch","Thraupidae","Tanagers","Tring","M","NA","94.07","NA","NA","NA","9.61","5.7","5.54",16.89,"Not a Migrant",0,3,"NA","NA",1,0,0,0,"NA",-21.51,"S",0,0,22.22,103.7
"1166","Sinosuthora_alphonsiana","Paradoxornis_alphonsianus","Ashy-throated Parrotbill","Sylviidae","Old World warblers and parrotbills","HBW","L","227.82","65.66","293.48","8.4499999999999993","1.6","7.85","5.25","4.55",20.73,"Not a Migrant",0,4,"NA","NA",1,0,0,0,"1",26.55,"N",0,0,17.7,114.09
"1167","Sinosuthora_webbiana","Paradoxornis_webbianus","Vinous-throated Parrotbill","Sylviidae","Old World warblers and parrotbills","Tring","M","192.13","49.73","241.86","7.91","1.73","7.65","4.45","4.7699999999999996",10.9,"Not a Migrant",0,5,"9.5","NA",1,0,0,0,"1.65",34.51,"N",0,0,14.08,95.45
"1168","Sinosuthora_webbiana","Paradoxornis_webbianus","Vinous-throated Parrotbill","Sylviidae","Old World warblers and parrotbills","HBW","L","227.82","65.66","293.48","8.4499999999999993","1.6","7.85","5.25","4.55",10.9,"Not a Migrant",0,5,"9.5","NA",1,0,0,0,"1.65",34.51,"N",0,0,14.08,95.45
"1169","Sinosuthora_zappeyi","Paradoxornis_zappeyi","Grey-hooded Parrotbill","Sylviidae","Old World warblers and parrotbills","HBW","L","NA","150.80000000000001","NA","NA","NA","11","6","8",20.73,"Not a Migrant",0,3,"13.5","NA",1,0,0,0,"0.5",27.76,"N",0,0,13.22,86.73
"1170","Sipia_laemosticta","Myrmeciza_laemosticta","Dull-mantled Antbird","Thamnophilidae","Typical antbirds","HBW","L","117.55","147.26","264.81","8.5","0.5","7","7.5","5",25,"Not a Migrant",0,2,"NA","NA",1,0,0,0,"0.4",8.35,"N",0,0,24.72,219.11
"1171","Siva_cyanouroptera","Minla_cyanouroptera","Blue-winged Minla","Leiotrichidae","Laughingthrushes and allies","Tring","M","106.81","47.27","154.08000000000001","7.53","1.36","5.19","4.8","3.92",17,"Altitudinal Migrant",1,3.5,"16","NA",1,0,0,0,"8",24.42,"N",0,0,19.27,132.24
"1172","Spelaeornis_caudatus","Spelaeornis_caudatus","Rufous-throated Wren-babbler","Timaliidae","Scimitar-babblers and allies","Tring","M","NA","56.48","NA","NA","NA","NA","4.93","4.45",11,"Not a Migrant",0,3.5,"NA","NA",0,1,0,0,"0",27.72,"N",0,0,14.69,141.67
"1173","Sphecotheres_vieilloti","Sphecotheres_vieilloti","Australasian Figbird","Oriolidae","Old World orioles","HBW","L","304.73","311.72000000000003","616.46","13.95","1.73","6.05","10.5","5.4",108,"Not a Migrant",0,3,"15.5","Excl_Group Care",1,0,0,0,"NA",-23.89,"S",0,0,24.04,72.27
"1174","Spindalis_zena","Spindalis_zena","Western Spindalis","Spindalidae","Spindalises","Tring","M","191.5","32.92","224.42","8.93","2.25","5.28","4.4400000000000004","3.25",25.36,"Not a Migrant",0,2.5,"NA","NA",1,0,0,0,"NA",21.66,"N",1,0,25.23,109.55
"1175","Spinus_barbatus","Carduelis_barbata","Black-chinned Siskin","Fringillidae","Finches","Tring","M","308.2","39.06","347.26","12.02","3.65","4.59","4.71","3.36",15.5,"Full Migrant",1,4,"NA","NA",1,0,0,0,"2",-44.07,"S",0,0,10.27,36.6
"1176","Spinus_lawrencei","Carduelis_lawrencei","Lawrence's Goldfinch","Fringillidae","Finches","BNA","L","137.27000000000001","25.37","162.63999999999999","7.67","1.74","5.28","4.1900000000000004","2.76",10.94,"Full Migrant",1,4.5,"13.5","Female",1,0,0,0,"8",34.37,"N",0,0,15.22,30.2
"1177","Spinus_pinus","Carduelis_pinus","Pine Siskin","Fringillidae","Finches","BNA","L","166.08","28.92","195","9.1999999999999993","2.25","4.4000000000000004","4.7","2.5",12.7,"Full Migrant",1,3.5,"14","Mainly Female",1,0,0,0,"8",52.83,"N",0,0,4.8,52.46
"1178","Spinus_psaltria","Carduelis_psaltria","Lesser Goldfinch","Fringillidae","Finches","Tring","M","123.72","30.66","154.38999999999999","8.18","2","4.4000000000000004","4.1900000000000004","3.33",8.77,"Not a Migrant",0,3.5,"13.3","Mainly Female",1,0,0,0,"7.5",33.27,"N",0,0,16.33,39.87
"1179","Spinus_psaltria","Carduelis_psaltria","Lesser Goldfinch","Fringillidae","Finches","BNA","L","115.45","31.81","147.26","7.5","1.5","5","4.5","3",8.77,"Not a Migrant",0,3.5,"13.3","Mainly Female",1,0,0,0,"7.5",33.27,"N",0,0,16.33,39.87
"1180","Spinus_spinus","Carduelis_spinus","Eurasian Siskin","Fringillidae","Finches","Tring","M","183.88","41.6","225.48","9.7100000000000009","2.5099999999999998","4.5199999999999996","4.68","3.62",13.24,"Full Migrant",1,4,"14","Mainly Female",1,0,0,0,"10.75",58.74,"N",0,0,4.46,46.62
"1181","Spinus_spinus","Carduelis_spinus","Eurasian Siskin","Fringillidae","Finches","BWP","L","202.26","23.93","226.19","8","2.13","6.75","3.75","3.25",13.24,"Full Migrant",1,4,"14","Mainly Female",1,0,0,0,"10.75",58.74,"N",0,0,4.46,46.62
"1182","Spinus_tristis","Carduelis_tristis","American Goldfinch","Fringillidae","Finches","BNA","L","195.46","45.81","241.27","8","1.5","7.2","5","3.5",12.79,"Full Migrant",1,4.5,"14.5","Mainly Female",1,0,0,0,"5",45.2,"N",0,0,9.15,69.79
"1183","Spinus_tristis","Carduelis_tristis","American Goldfinch","Fringillidae","Finches","Tring","M","121.73","29.77","151.51","7.97","1.92","4.5599999999999996","4.13","3.34",12.79,"Full Migrant",1,4.5,"14.5","Mainly Female",1,0,0,0,"5",45.2,"N",0,0,9.15,69.79
"1184","Spinus_xanthogastrus","Carduelis_xanthogastra","Yellow-bellied Siskin","Fringillidae","Finches","Tring","M","109.74","29.17","138.91","7.91","1.82","4.24","4.2699999999999996","3.06",12.7,"Not a Migrant",0,2.5,"NA","Female",1,0,0,0,"4",-15.49,"S",0,0,18.35,147.65
"1185","Spiza_americana","Spiza_americana","Dickcissel","Cardinalidae","Cardinals","BNA","L","392.32","98.65","490.97","12.2","2.9","6.3","6.4","4.5999999999999996",26.18,"Full Migrant",1,4,"9","Excl_Female Care",1,0,0,0,"0.35",40.6,"N",0,0,13.49,82.91
"1186","Spiza_americana","Spiza_americana","Dickcissel","Cardinalidae","Cardinals","BNA","L","407.41","91.99","499.41","10.1","2.0299999999999998","9.35","6.05","4.8",26.18,"Full Migrant",1,4,"9","Excl_Female Care",1,0,0,0,"0.35",40.6,"N",0,0,13.49,82.91
"1187","Spizella_atrogularis","Spizella_atrogularis","Black-chinned Sparrow","Passerellidae","New World sparrows","BNA","M","427.05","45.11","472.16","10.3","2.8","8.5","4.7","3.9",11.3,"Not a Migrant",0,3.5,"10","NA",1,0,0,0,"0.45",22.9,"N",0,0,15.6,37.78
"1188","Spizella_breweri","Spizella_breweri","Brewer's Sparrow","Passerellidae","New World sparrows","BNA","L","NA","NA","NA","8","NA","NA","NA","4",10.9,"Full Migrant",1,3,"9","Mainly Female",1,1,0,0,"0.34",47.18,"N",0,0,7.14,40.47
"1189","Spizella_breweri","Spizella_breweri","Brewer's Sparrow","Passerellidae","New World sparrows","BNA","L","NA","59.52","NA","8.7100000000000009","1.74","NA","5.24","4.1399999999999997",10.9,"Full Migrant",1,3,"9","Mainly Female",1,1,0,0,"0.34",47.18,"N",0,0,7.14,40.47
"1190","Spizella_breweri","Spizella_breweri","Brewer's Sparrow","Passerellidae","New World sparrows","BNA","L","NA","49.46","NA","11.4","3.3","NA","4.8","4.0999999999999996",10.9,"Full Migrant",1,3,"9","Mainly Female",1,1,0,0,"0.34",47.18,"N",0,0,7.14,40.47
"1191","Spizella_pallida","Spizella_pallida","Clay-colored Sparrow","Passerellidae","New World sparrows","BNA","L","340.83","41.48","382.3","10.55","2.98","6.56","4.59","3.76",11.2,"Full Migrant",1,4,"8","Female",1,1,0,0,"0.33",52.57,"N",0,0,5.25,48.75
"1192","Spizella_passerina","Spizella_passerina","Chipping Sparrow","Passerellidae","New World sparrows","Tring","M","83.72","38.89","122.61","8.3800000000000008","1.62","3.36","5.14","2.81",12.2,"Full Migrant",1,4,"10.5","Female",1,1,0,0,"9.5",50.35,"N",0,0,7.37,58.92
"1193","Spizella_passerina","Spizella_passerina","Chipping Sparrow","Passerellidae","New World sparrows","BNA","L","222.42","38.97","261.39999999999998","8.6","1.85","6.75","4.9000000000000004","3.1",12.2,"Full Migrant",1,4,"10.5","Female",1,1,0,0,"9.5",50.35,"N",0,0,7.37,58.92
"1194","Spizella_passerina","Spizella_passerina","Chipping Sparrow","Passerellidae","New World sparrows","BNA","L","327.5","45.56","373.06","11.2","3.19","5.68","4.83","3.73",12.2,"Full Migrant",1,4,"10.5","Female",1,1,0,0,"9.5",50.35,"N",0,0,7.37,58.92
"1195","Spizella_pusilla","Spizella_pusilla","Field Sparrow","Passerellidae","New World sparrows","BNA","L","461.79","51.86","513.64","12.4","3.69","6.38","5.0199999999999996","3.93",12.5,"Full Migrant",1,4,"8","Female",1,1,0,0,"1.05",39.82,"N",0,0,13.72,90.12
"1196","Sporophila_caerulescens","Sporophila_caerulescens","Double-collared Seedeater","Thraupidae","Tanagers","HBW","L","NA","NA","112.82","6.7","NA","4.8","NA","NA",9.73,"Full Migrant",1,2.5,"13.5","NA",1,0,0,0,"3.25",-25.55,"S",0,0,22.03,115.65
"1197","Sporophila_caerulescens","Sporophila_caerulescens","Double-collared Seedeater","Thraupidae","Tanagers","Tring","M","71.61","42.02","113.63","7.68","1.22","3.68","5.23","2.93",9.73,"Full Migrant",1,2.5,"13.5","NA",1,0,0,0,"3.25",-25.55,"S",0,0,22.03,115.65
"1198","Sporophila_collaris","Sporophila_collaris","Rusty-collared Seedeater","Thraupidae","Tanagers","HBW","L","NA","NA","NA","5","NA","NA","NA","NA",13.49,"Not a Migrant",0,2.5,"10.5","Female",1,0,0,0,"1.75",-22.68,"S",0,0,22.22,109.84
"1199","Sporophila_funerea","Oryzoborus_funereus","Thick-billed Seed-finch","Thraupidae","Tanagers","Tring","M","106.75","60.97","167.72","7.99","1.26","5.0199999999999996","5.48","3.88",13,"Not a Migrant",0,2.5,"NA","NA",1,0,0,0,"1.65",8.29,"N",0,0,25.17,198.26
"1200","Sporophila_minuta","Sporophila_minuta","Ruddy-breasted Seedeater","Thraupidae","Tanagers","Tring","M","96.8","48.46","145.25","7.42","1.41","5.04","4.5999999999999996","4.4400000000000004",7.8,"Not a Migrant",0,2.5,"NA","NA",1,0,0,0,"NA",5.04,"N",0,0,25.75,176.4
"1201","Sporophila_nigricollis","Sporophila_nigricollis","Yellow-bellied Seedeater","Thraupidae","Tanagers","Tring","M","79.2","40.299999999999997","119.5","7.27","1.26","4.32","4.75","3.41",9.6,"Not a Migrant",0,2,"NA","NA",1,0,0,0,"1",-13.27,"S",0,0,24.25,139.88
"1202","Sporophila_ruficollis","Sporophila_ruficollis","Dark-throated Seedeater","Thraupidae","Tanagers","HBW","L","NA","NA","42.41","4.5","NA","4","NA","NA",8.6,"Full Migrant",1,2.5,"NA","NA",1,0,0,0,"0.5",-27,"S",0,0,22.9,94.27
"1203","Stenostira_scita","Stenostira_scita","Fairy Flycatcher","Stenostiridae","Fairy Flycatcher and allies","HBW","L","103.19","20.2","123.4","6.7","1.6","5.25","3.5","3.15",5.9,"Full Migrant",1,2.5,"NA","Female",1,0,0,0,"1.25",-32.12,"S",0,0,17.19,33.79
"1204","Stomiopera_flava","Lichenostomus_flavus","Yellow Honeyeater","Meliphagidae","Honeyeaters","HBW","L","128.12","84.88","213","8.1999999999999993","0.98","6.05","6.25","4.1500000000000004",21.4,"Not a Migrant",0,1.92,"13","Excl_Group Care",1,0,0,0,"4.25",-17.27,"S",0,0,24.81,92.06
"1205","Stomiopera_unicolor","Lichenostomus_unicolor","White-gaped Honeyeater","Meliphagidae","Honeyeaters","HBW","L","300.56","119.87","420.43","10.050000000000001","1.68","7.95","6.7","5.0999999999999996",30.7,"Not a Migrant",0,2,"13.5","Female",1,0,0,0,"6.6",-16.41,"S",0,0,26.32,80.62
"1206","Strepera_graculina","Strepera_graculina","Pied Currawong","Artamidae","Woodswallows and butcherbirds","Tring","M","4413.6000000000004","859.12","5272.71","29.85","7.49","11.31","14.87","7.42",298.86,"Not a Migrant",0,3.5,"31","Mainly Female",1,0,0,0,"NA",-28.61,"S",0,0,20.3,59.21
"1207","Strepera_graculina","Strepera_graculina","Pied Currawong","Artamidae","Woodswallows and butcherbirds","HBW","L","NA","589.04999999999995","NA","32.5","8.75","NA","15","5",298.86,"Not a Migrant",0,3.5,"31","Mainly Female",1,0,0,0,"NA",-28.61,"S",0,0,20.3,59.21
"1208","Strepera_versicolor","Strepera_versicolor","Grey Currawong","Artamidae","Woodswallows and butcherbirds","HBW","L","NA","NA","NA","41","NA","NA","NA","NA",395.47,"Full Migrant",1,2.5,"32","Mainly Female",1,0,0,0,"NA",-32.5,"S",0,0,18.6,31.88
"1209","Stresemannia_bougainvillei","Stresemannia_bougainvillei","Bougainville Honeyeater","Meliphagidae","Honeyeaters","HBW","L","NA","164.93","NA","NA","NA","13","6","8.75",36.2,"Not a Migrant",0,1,"NA","NA",1,0,0,0,"NA",-6.17,"S",1,1,25.83,272.48
"1210","Sturnus_unicolor","Sturnus_unicolor","Spotless Starling","Sturnidae","Starlings","BWP","L","NA","443.49","NA","NA","NA","NA","11","7",83.66,"Not a Migrant",0,4,"21.5","Both",0,0,0,1,"20.5",40.13,"N",0,0,14.71,45.34
"1211","Sturnus_vulgaris","Sturnus_vulgaris","Common Starling","Sturnidae","Starlings","BWP","L","NA","497.42","NA","NA","NA","NA","10","9.5",77.14,"Full Migrant",1,5,"21","Mainly Female",0,1,1,1,"9.15",53.29,"N",0,0,7.63,42.79
"1212","Sturnus_vulgaris","Sturnus_vulgaris","Common Starling","Sturnidae","Starlings","BNA","L","NA","191.44","NA","NA","NA","NA","7.5","6.5",77.14,"Full Migrant",1,5,"21","Mainly Female",0,1,1,1,"9.15",53.29,"N",0,0,7.63,42.79
"1213","Sugomel_nigrum","Certhionyx_niger","Black Honeyeater","Meliphagidae","Honeyeaters","HBW","L","92.53","20.29","112.82","6.5","1.18","5.0999999999999996","4.1500000000000004","2.25",9.9,"Full Migrant",1,1.91,"15.5","Mainly Female",1,0,0,0,"1.33",-26.53,"S",0,0,23.94,24.6
